id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr;uk
SKILL_ATK_PIERCING_BLOW_DESC;Your attacks have a chance to create a piercing blow which pierces through all enemies in the attack direction. Damage scales with your melee damage.;Deine Angriffe haben eine Chance, einen durchdringenden Hieb zu erzeugen, der alle Gegner in Angriffsrichtung durchdringt. Der Schaden skaliert mit deinem Nahkampfschaden.;Vos attaques ont une chance de créer un coup perçant qui transperce tous les ennemis dans la direction de l'attaque. Les dégâts sont proportionnels à vos dégâts de mêlée.;I vostri attacchi hanno la possibilità di creare un colpo penetrante che attraversa tutti i nemici nella direzione dell'attacco. I danni aumentano in base ai danni in mischia.;Tus ataques tienen una probabilidad de crear un golpe penetrante que atraviesa a todos los enemigos en la dirección del ataque. El daño se ajusta a tu daño cuerpo a cuerpo.;你的攻击有几率产生穿透性打击，穿透攻击方向上的所有敌人。伤害与你的近战伤害成正比。;あなたの攻撃には確率で貫通攻撃が発生し、攻撃方向の全ての敵を貫通します。ダメージは近接ダメージにスケールして増加します。;공격 시 일정 확률로 공격 방향에 있는 모든 적을 관통하는 관통 검을 생성합니다. 피해량은 근접 공격력에 따라 증가합니다.;Os teus ataques têm a oportunidade de criar um golpe perfurante que perfura todos os inimigos na direcção do ataque. Escalas de danos com o seu dano corpo-a-corpo.;Twoje ataki mają szansę stworzyć przeszywający cios, który przebije wszystkich wrogów w kierunku ataku. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz.;Ваши атаки имеют шанс создать пронзающий удар, который пронзает всех врагов в направлении атаки. Урон зависит от вашего урона в ближнем бою.;Saldırılarınız, saldırı yönündeki tüm düşmanları delip geçen delici bir darbe yaratma şansına sahiptir. Hasar, yakın dövüş hasarınızla ölçeklenir.;Ваші атаки мають шанс створити пронизливий удар, який пробиває всіх ворогів у напрямку атаки. Ушкодження масштабується з вашою шкодою в ближньому бою.
SKILL_ATK_WIND_SHOCK_DESC;Your attacks have a chance to create a wind shock which knocks back all enemies in front of you. Damage is scaling with your melee damage and with skill stacks. Wind Shock size scales with AoE size.;Deine Angriffe haben eine Chance, einen Windstoß zu erzeugen, der alle Gegner vor dir zurückwirft. Der Schaden skaliert mit deinem Nahkampfschaden und mit Skill-Stacks. Die Größe skaliert mit der AoE-Größe.;Vos attaques ont une chance de créer un choc de vent qui renverse tous les ennemis en face de vous. Les dégâts sont proportionnels à vos dégâts de mêlée et aux empilements de compétences. La taille du Choc du vent est proportionnelle à la taille de l'AoE.;I vostri attacchi hanno la possibilità di creare un colpo di vento che fa indietreggiare tutti i nemici di fronte a voi. I danni scalano con i danni in mischia e con le pile di abilità. La dimensione della scossa di vento varia in base alla dimensione dell'AoE.;Tus ataques tienen una probabilidad de crear un golpe de viento que hace retroceder a todos los enemigos delante de ti. El daño se escala con tu daño cuerpo a cuerpo y con las acumulaciones de la habilidad. El tamaño de la descarga de viento varía según el tamaño del AoE.;你的攻击有几率产生风击，将你面前的所有敌人击退。伤害与你的近战伤害和技能叠加成比例。风冲击的大小与AOE大小成比例。;あなたの攻撃には一定確率でウインドショックを発生させ、前方の敵をすべてノックバックさせる効果が付与されます。ダメージは近接ダメージとスキルスタック数にスケールして増加します。ウインドショックの大きさは効果範囲に応じてスケールします。;공격 시 일정 확률로 바람 충격을 일으켜 전방의 모든 적을 뒤로 밀쳐냅니다. 피해량은 근접 공격력과 스킬 중첩에 따라 증가합니다. 바람 충격의 크기는 광역 공격의 크기에 따라 증가합니다.;Os seus ataques têm a oportunidade de criar um choque de vento que derruba todos os inimigos à sua frente. Os danos são escalonados com os seus danos corpo-a-corpo e com pilhas de perícia. Escalas de tamanho de Choque de Vento com tamanho de AoE.;Twoje ataki mają szansę wywołać uderzenie wiatru, które odrzuci wszystkich wrogów przed tobą. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz i kumulacją umiejętności. Rozmiar Porażenia Wiatrem skaluje się wraz z rozmiarem zasięgu.;Ваши атаки имеют шанс создать удар ветра, который отбрасывает назад всех врагов перед вами. Урон масштабируется с вашим уроном в ближнем бою и со стаками умений. Размер ветряного шока зависит от размера АоЕ.;Saldırılarınız, önünüzdeki tüm düşmanları geri savuran bir rüzgar şoku yaratma şansına sahiptir. Hasar, yakın dövüş hasarınız ve beceri yüklerinizle ölçeklenir. Rüzgâr Şoku boyutu, etki alanı boyutuyla ölçeklenir.;Ваші атаки мають шанс створити вітровий удар, який відкидає всіх ворогів перед вами. Ушкодження залежить від вашої шкоди в ближньому бою та від стеків умінь. Розмір вітрового удару залежить від розміру АоЕ.
SKILL_HIT_WIND_SHOCK_DESC;Your attacks have a chance to create a wind shock which knocks back all enemies in front of you. Damage is scaling with your melee damage and with skill stacks. Wind Shock size scales with AoE size.;Deine Angriffe haben eine Chance, einen Windstoß zu erzeugen, der alle Gegner vor dir zurückwirft. Der Schaden skaliert mit deinem Nahkampfschaden und mit Skill-Stacks. Die Größe skaliert mit der AoE-Größe.;Vos attaques ont une chance de créer un choc éolien qui renverse tous les ennemis en face de vous. Les dégâts sont proportionnels à vos dégâts de mêlée et aux empilements de compétences. La taille du Choc du vent varie en fonction de la taille de l'AoE.;I vostri attacchi hanno la possibilità di creare una scossa di vento che fa indietreggiare tutti i nemici di fronte a voi. I danni scalano con i danni in mischia e con le pile di abilità. La dimensione di Scossa di vento varia in base alla dimensione dell'AoE.;Tus ataques tienen una probabilidad de crear una descarga de viento que hace retroceder a todos los enemigos que tengas delante. El daño se escala con tu daño cuerpo a cuerpo y con las acumulaciones de la habilidad. El tamaño de Choque de viento varía con el tamaño de AoE.;你的攻击有一定几率产生风击，将你面前的所有敌人击退。伤害与你的近战伤害和技能叠加成比例。风冲击的大小与AOE大小成比例。;あなたの攻撃には一定確率でウインドショックを発生させ、前方の敵をすべてノックバックさせる効果が付与されます。ダメージは近接ダメージとスキルスタック数にスケールして増加します。ウインドショックの大きさは効果範囲に応じてスケールします。;공격 시 일정 확률로 바람 충격을 일으켜 전방의 모든 적을 뒤로 밀쳐냅니다. 피해량은 근접 공격력과 스킬 중첩에 따라 증가합니다. 바람 충격의 크기는 범위 효과의 크기에 따라 증가합니다.;Os teus ataques têm a oportunidade de criar um choque de vento que faz recuar todos os inimigos à tua frente. O dano é escalada com o teu dano corpo-a-corpo e com pilhas de perícia. Escalas de tamanho de Choque de Vento com tamanho de AoE.;Twoje ataki mają szansę wywołać uderzenie wiatru, które odrzuci wszystkich wrogów przed tobą. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz i kumulacją umiejętności. Rozmiar Porażenia Wiatrem skaluje się wraz z rozmiarem zasięgu.;Ваши атаки имеют шанс создать удар ветра, который отбрасывает назад всех врагов перед вами. Урон масштабируется с вашим уроном в ближнем бою и со стаками умений. Размер ветряного шока зависит от размера АоЕ.;Saldırılarınız, önünüzdeki tüm düşmanları geri savuran bir rüzgar şoku yaratma şansına sahiptir. Hasar, yakın dövüş hasarınız ve beceri yüklerinizle ölçeklenir. Rüzgâr Şoku boyutu, etki alanı boyutuyla ölçeklenir.;Ваші атаки мають шанс створити вітровий удар, який відкидає всіх ворогів перед вами. Ушкодження залежить від вашої шкоди в ближньому бою та від стеків умінь. Розмір вітрового удару залежить від розміру АоЕ.
SKILL_ATK_BLEEDING_BLADE_DESC;Your attacks create a whirling blade that moves around you and bleeds all enemies hit. The bleeding causes damage every 2 seconds and lasts for a total of 6 seconds.;Deine Angriffe erzeugen eine wirbelnde Klinge, die sich um dich herum bewegt und alle getroffenen Gegner bluten lässt. Die Blutung verursacht alle 2s Schaden und hält insgesamt 6s lang an.;Vos attaques créent une lame tourbillonnante qui tourne autour de vous et applique un état de saignement à tous les ennemis touchés. Le saignement inflige des dégâts toutes les 2 secondes, pour une durée totale de 6 secondes.;I vostri attacchi creano una lama vorticosa che gira intorno a voi applicando una condizione di sanguinamento a tutti i nemici colpiti. L'emorragia infligge danni ogni 2 secondi, per una durata totale di 6 secondi.;Tus ataques crean una hoja giratoria que circula a tu alrededor y aplica una condición de hemorragia a todos los enemigos golpeados. La hemorragia inflige daño cada 2 segundos, con una duración total de 6 segundos.;你的攻击会产生一个围绕你旋转的刀刃，对所有被击中的敌人造成流血效果。流血状态每 2 秒造成一次伤害，总持续时间为 6 秒。;あなたの攻撃は周囲を回転する刃を発生させ、敵を切りつけて出血状態にします。出血した敵は2秒ごとにダメージを受け、効果は合計6秒間持続します。;공격하면 소용돌이치는 칼날이 생성되어 주위를 돌며 적중시킨 모든 적에게 출혈 상태를 부여합니다. 출혈 상태는 2초마다 피해를 입히고 총 6초 동안 지속됩니다.;Os teus ataques criam uma lâmina rodopiante que circula à tua volta, aplicando uma condição de sangramento a todos os inimigos atingidos. O sangramento causa dano a cada 2 segundos, com uma duração total de 6 segundos.;Twoje ataki tworzą wirujące ostrze, które porusza się wokół ciebie i powoduje krwawienie u wszystkich trafionych wrogów. Krwawienie zadaje obrażenia co 2 sekundy i trwa łącznie 6 sekund.;Ваши атаки создают вихревой клинок, который движется вокруг вас и пускает кровь всем врагам, попавшим под удар. Кровотечение наносит урон каждые 2 секунды и длится в общей сложности 6 секунд.;Saldırılarınız, etrafınızda dönen bir bıçak oluşturur ve isabet ettiği tüm düşmanların kanını akıtır. Kanama her 2 saniyede bir hasar verir ve toplam 6 saniye sürer.;Твої атаки створюють вихрове лезо, яке рухається навколо тебе і кровоточить усім ворогам, які потрапляють під нього. Кровотеча завдає шкоди кожні 2 секунди і триває загалом 6 секунд.
SKILL_HIT_SCATTER_DESC;Your hits create 2 projectiles.;Deine Treffer erzeugen 3 Projektile.;Vos coups créent 3 projectiles.;I tuoi colpi creano 3 proiettili.;Tus golpes crean 3 proyectiles.;你的命中产生3个弹丸。;命中時に2つの投射物を生成する。;적중하면 3개의 투사체가 생성됩니다.;Os seus ataques criam 3 projécteis.;Trafienia tworzą 2 pociski.;Ваши удары создают 2 снаряда.;Vuruşlarınız 2 mermi oluşturur.;Ваші удари створюють 2 снаряди.
SKILL_ATK_SCATTER_DESC;Your attacks create 2 projectiles.;Deine Angriffe erzeugen 3 Projektile.;Vos attaques créent 3 projectiles.;I vostri attacchi creano 3 proiettili.;Tus ataques crean 3 proyectiles.;你的攻击产生3个投射物。;攻撃時に2つの投射物を生成する。;공격 시 투사체 3개를 생성합니다.;Os seus ataques criam 3 projécteis.;Twoje ataki tworzą 2 pociski.;Ваши атаки создают 2 снаряда.;Saldırılarınız 2 mermi oluşturur.;Ваші атаки створюють 2 снаряди.
SKILL_ATK_BLEEDING_SWIRL_DESC;Your attacks create a whirling blade that moves around you and bleeds all enemies hit. The bleeding causes damage every 2 seconds and lasts for a total of 6 seconds.;Deine Angriffe erzeugen eine wirbelnde Klinge, die sich um dich herum bewegt und alle getroffenen Gegner bluten lässt. Die Blutung verursacht alle 2 Sekunden Schaden und hält insgesamt 6 Sekunden lang an.;Vos attaques créent une lame tourbillonnante qui tourne autour de vous et applique un état de saignement à tous les ennemis touchés. Le saignement inflige des dégâts toutes les 2 secondes, pour une durée totale de 6 secondes.;I vostri attacchi creano una lama vorticosa che gira intorno a voi applicando una condizione di sanguinamento a tutti i nemici colpiti. L'emorragia infligge danni ogni 2 secondi, per una durata totale di 6 secondi.;Tus ataques crean una hoja giratoria que circula a tu alrededor y aplica una condición de hemorragia a todos los enemigos golpeados. La hemorragia inflige daño cada 2 segundos, con una duración total de 6 segundos.;你的攻击会产生一个围绕你旋转的刀刃，对所有被击中的敌人造成流血效果。流血状态每 2 秒造成一次伤害，总持续时间为 6 秒。;あなたの攻撃は周囲を回転する刃を発生させ、敵を切りつけて出血状態にします。出血した敵は2秒ごとにダメージを受け、効果は合計6秒間持続します。;공격하면 소용돌이치는 칼날이 생성되어 주위를 돌며 적중시킨 모든 적에게 출혈 상태를 부여합니다. 출혈 상태는 2초마다 피해를 입히고 총 6초 동안 지속됩니다.;Os teus ataques criam uma lâmina rodopiante que circula à tua volta, aplicando uma condição de sangramento a todos os inimigos atingidos. O sangramento causa dano a cada 2 segundos, com uma duração total de 6 segundos.;Twoje ataki tworzą wirujące ostrze, które porusza się wokół ciebie i powoduje krwawienie u wszystkich trafionych wrogów. Krwawienie zadaje obrażenia co 2 sekundy i trwa łącznie 6 sekund.;Ваши атаки создают вихревой клинок, который движется вокруг вас и пускает кровь всем врагам, попавшим под удар. Кровотечение наносит урон каждые 2 секунды и длится в общей сложности 6 секунд.;Saldırılarınız, etrafınızda dönen bir bıçak oluşturur ve isabet ettiği tüm düşmanların kanını akıtır. Kanama her 2 saniyede bir hasar verir ve toplam 6 saniye sürer.;Ваші атаки створюють вихрове лезо, яке рухається навколо вас і кровоточить всім ворогам, яких ви атакуєте. Кровотеча завдає шкоди кожні 2 секунди і триває загалом 6 секунд.
SKILL_HIT_BURN_DESC;Your hits drop a small molten lava area that burns the ground below the enemys. Areas can be stacked for increased Damage. Area scales with AoE size. Dealing condition damage each second. Total Duration 3s.;Deine Treffer erzeugen kleine Lavaspuren, die den Boden unter Feinden verbrennen. Bereiche stapeln sich für mehr Schaden. Die Fläche skaliert mit AoE-Größe. Verursacht jede Sekunde Zustandsschaden. Gesamtdauer: 3 s.;Vos coups laissent une petite zone de lave qui brûle le sol sous les ennemis. Les zones sont cumulables pour plus de dégâts. La taille dépend de l’AoE. Inflige des dégâts de condition chaque seconde. Durée totale : 3 s.;I tuoi colpi lasciano una piccola zona di lava fusa che brucia il terreno sotto i nemici. Le aree sono cumulabili per più danni. L’area scala con la dimensione AoE. Infligge danno da condizione ogni secondo. Durata totale: 3 s.;Tus golpes dejan una pequeña zona de lava fundida que quema el suelo bajo los enemigos. Las áreas se acumulan para más daño. El área escala con el tamaño de AoE. Daño de condición cada segundo. Duración total: 3 s.;你的攻击会在敌人下方生成一小块熔岩区，灼烧地面。区域可叠加以提高伤害，大小随范围增加。每秒造成异常伤害，总持续时间3秒。;命中時に敵の足元を燃やす小さな溶岩を発生させます。溶岩は重ねることでダメージが増加します。大きさは効果範囲にスケールします。毎秒状態異常ダメージを与え、持続時間は合計3秒です。;공격이 적 아래에 작은 용암 지대를 떨어뜨려 땅을 태웁니다. 영역은 중첩되어 추가 피해. 크기는 범위(AoE)에 비례. 매초 상태 피해. 총 지속시간 3초.;Seus acertos criam pequenas áreas de lava fundida sob os inimigos, queimando o chão. Áreas acumulam para mais dano. O tamanho escala com o raio da habilidade. Dano por condição a cada segundo. Duração total: 3s.;Twoje trafienia tworzą mały obszar lawy pod wrogiem, paląc ziemię. Obszary się kumulują dla większych obrażeń. Powierzchnia skaluje się z AoE. Zadawane obrażenia od stanu co sekundę. Czas trwania: 3 s.;Ваши удары создают небольшую лавовую зону под врагами, сжигая землю. Зоны складываются для увеличения урона. Размер зависит от площади. Наносит периодический урон каждую секунду. Всего 3 сек.;Vuruşların, düşmanların altına küçük bir lav alanı bırakır ve zemini yakar. Alanlar üst üste gelerek daha fazla hasar verir. Alan boyutu AoE’ye göre değişir. Her saniye durum hasarı. Toplam süre 3 sn.;Ваші удари створюють невелику зону лави під ворогами, спалюючи землю. Зони можна складати для збільшення шкоди. Розмір залежить від AoE. Щосекунди завдає шкоди від стану. Загальна тривалість: 3 с.
SKILL_ATK_BURN_DESC;Your attacks drop a big lava area on the ground below you. Areas can be stacked for increased Damage. Area scales with AoE size. Dealing condition damage each second. Total Duration 3s.;Deine Angriffe erzeugen ein großes Lavafeld unter dir. Bereiche stapeln sich für mehr Schaden. Die Fläche skaliert mit AoE-Größe. Verursacht jede Sekunde Zustandsschaden. Gesamtdauer: 3 s.;Vos attaques créent une grande zone de lave sous vous. Les zones sont cumulables pour plus de dégâts. La taille dépend de l’AoE. Inflige des dégâts de condition chaque seconde. Durée totale : 3 s.;I tuoi attacchi lasciano una grande zona di lava sotto di te. Le aree sono cumulabili per più danni. L’area scala con la dimensione AoE. Infligge danno da condizione ogni secondo. Durata totale: 3 s.;Tus ataques dejan una gran zona de lava bajo ti. Las áreas se acumulan para más daño. El área escala con el tamaño de AoE. Daño de condición cada segundo. Duración total: 3 s.;你的攻击会在自己脚下生成一大片熔岩区。区域可叠加以提高伤害，大小随范围增加。每秒造成异常伤害，总持续时间3秒。;命中時に敵の足元を燃やす大きな溶岩を発生させます。溶岩は重ねることでダメージが増加します。大きさは効果範囲にスケールします。毎秒状態異常ダメージを与え、持続時間は合計3秒です。;공격이 내 발밑에 큰 용암 지대를 떨어뜨립니다. 영역은 중첩되어 추가 피해. 크기는 범위(AoE)에 비례. 매초 상태 피해. 총 지속시간 3초.;Seus ataques criam uma grande área de lava sob você. Áreas acumulam para mais dano. O tamanho escala com o raio da habilidade. Dano por condição a cada segundo. Duração total: 3s.;Twoje ataki tworzą duży obszar lawy pod tobą. Obszary się kumulują dla większych obrażeń. Powierzchnia skaluje się z AoE. Zadawane obrażenia od stanu co sekundę. Czas trwania: 3 s.;Ваши атаки создают большую лавовую зону под вами. Зоны складываются для увеличения урона. Размер зависит от площади. Наносит периодический урон каждую секунду. Всего 3 сек.;Saldırıların, kendi altına büyük bir lav alanı bırakır. Alanlar üst üste gelerek daha fazla hasar verir. Alan boyutu AoE’ye göre değişir. Her saniye durum hasarı. Toplam süre 3 sn.;Ваші атаки створюють велику зону лави під вами. Зони можна складати для збільшення шкоди. Розмір залежить від AoE. Щосекунди завдає шкоди від стану. Загальна тривалість: 3 с.
SKILL_HIT_EXPLODE_DESC;Your hits cause an explosion. Area scales with AoE size. Damage scales with your projectile damage.;Deine Treffer verursachen eine Explosion. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit deinem Projektilschaden.;Vos coups provoquent une explosion. La zone dépend de la taille de l'AoE. Les dégâts sont proportionnels aux dégâts de vos projectiles.;I colpi provocano un'esplosione. L'area varia in base alle dimensioni dell'AoE. Il danno varia in base al danno da proiettile.;Sus golpes provocan una explosión. El área escala con el tamaño del AoE. El daño se escala con el daño de tus proyectiles.;你的命中会引起爆炸。面积与AOE大小成正比。伤害与你的弹射伤害成比例。;命中時に爆発が発生します。大きさは効果範囲にスケールし、ダメージは投射ダメージにスケールします。;적중하면 폭발이 일어납니다. 범위가 광역 공격의 크기에 따라 확장됩니다. 투사체 공격력에 따라 피해량이 증가합니다.;Os seus ataques provocam uma explosão. Escalas de área com tamanho de AoE. Escalas de danos com o seu projéctil danificado.;Trafienia powodują eksplozję. Obszar skaluje się wraz z rozmiarem AoE. Obrażenia skalują się wraz z obrażeniami od pocisków.;Ваши удары вызывают взрыв. Площадь зависит от размера AoE. Урон зависит от урона ваших снарядов.;Vuruşlarınız bir patlamaya neden olur. Alan AoE boyutu ile ölçeklenir. Hasar, mermi hasarınızla ölçeklenir.;Ваші удари викликають вибух. Шкала площі з розміром AoE. Шкала пошкоджень від ваших снарядів.
SKILL_ATK_EXPLODE_DESC;Your attacks cause an explosion. Area scales with AoE size. Damage scales with your melee damage.;Deine Angriffe lösen eine Explosion aus. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit deinem Nahkampfschaden.;Vos attaques provoquent une explosion. La zone est proportionnelle à la taille de l'AoE. Les dégâts sont proportionnels à vos dégâts de mêlée.;I tuoi attacchi provocano un'esplosione. L'area varia in base alla dimensione dell'AoE. Il danno varia in base al danno in mischia.;Tus ataques provocan una explosión. El área varía con el tamaño de la AoE. El daño depende de tu daño cuerpo a cuerpo.;你的攻击会引起爆炸。区域与AOE大小成正比。伤害与你的近战伤害成比例。;あなたの攻撃は爆発を引き起こします。大きさは効果範囲にスケールする。ダメージは近接ダメージにスケールする。;공격하면 폭발이 일어납니다. 범위가 광역 공격의 크기에 따라 확장됩니다. 근접 공격력에 따라 피해량이 증가합니다.;Os seus ataques provocam uma explosão. Escalas de área com tamanho de AoE. Escalas de danos com a tua dama melee;Twoje ataki powodują eksplozję. Obszar skaluje się wraz z rozmiarem AoE. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz.;Ваши атаки вызывают взрыв. Площадь зависит от размера АоЕ. Урон зависит от вашего урона в ближнем бою.;Saldırılarınız bir patlamaya neden olur. Alan, AoE boyutuyla ölçeklenir. Hasar, yakın dövüş hasarınla ölçeklenir.;Ваші атаки викликають вибух. Масштаби області з розміром AoE. Шкала шкоди, яку ви завдаєте в ближньому бою.
SKILL_HIT_POISON_DESC;Your hits poison all nearby enemies, dealing your condition damage each 3 seconds. Total duration 9 seconds. Area scales with AoE size.;Deine Treffer vergiften alle Gegner in der Nähe und verursachen alle 3s Zustandsschaden. Gesamtdauer 9s. Der Bereich skaliert mit der AoE-Größe.;Vos coups empoisonnent tous les ennemis proches, infligeant des dégâts toutes les 3 secondes. Durée totale : 9 secondes. La zone s'adapte à la taille de l'AoE.;I tuoi colpi avvelenano tutti i nemici vicini, infliggendo danni ogni 3 secondi. Durata totale 9 secondi. L'area varia in base alle dimensioni dell'AoE.;Tus golpes envenenan a todos los enemigos cercanos, infligiendo daño cada 3 segundos. Duración total 9 segundos. El área varía con el tamaño del AoE.;你的攻击会使附近所有敌人中毒，每 3 秒造成一次伤害。总持续时间为 9 秒。范围随 AoE 大小缩放。;あなたの攻撃命中時に周囲の敵すべてに毒を与え、3秒ごとに状態異常ダメージを与えます。効果時間は合計9秒。大きさは効果範囲にスケールします。  ;적중 시 주위의 모든 적을 중독시켜 3초마다 피해를 입힙니다. 총 지속시간은 9초입니다. 범위가 광역 효과 크기에 따라 확장됩니다.;Os teus golpes envenenam todos os inimigos próximos, causando dano a cada 3 segundos. Duração total de 9 segundos. A área aumenta com o tamanho da AoE.;Trafienia zatruwają wszystkich pobliskich wrogów, zadając im obrażenia kondycyjne co 3 sek. Całkowity czas trwania 9 sek. Obszar skaluje się wraz z rozmiarem obszaru działania.;Ваши удары отравляют всех ближайших врагов, нанося им урон от вашего состояния каждые 3 секунды. Общая продолжительность 9 секунд. Область действия зависит от размера АоЕ.;Vuruşlarınız yakındaki tüm düşmanları zehirler ve her 3 saniyede bir durum hasarı verir. Toplam süre 9 saniyedir. Alan, etki alanı boyutuyla ölçeklenir.;Ваші удари отруюють усіх ворогів поблизу, завдаючи шкоди вашому стану кожні 3 секунди. Загальна тривалість 9 секунд. Шкала площі з розміром AoE.
SKILL_ATK_POISON_DESC;Your attacks poison all nearby enemies, dealing your condition damage each 3 seconds. Total duration 9 seconds. Area scales with AoE size.;Deine Angriffe vergiften alle Gegner in der Nähe und verursachen alle 3s Zustandsschaden. Gesamtdauer 9s. Der Bereich skaliert mit der AoE-Größe.;Vos attaques empoisonnent tous les ennemis proches, leur infligeant des dégâts toutes les 3 secondes. Durée totale : 9 secondes. La zone s'adapte à la taille de l'AoE.;I vostri attacchi avvelenano tutti i nemici vicini, infliggendo danni ogni 3 secondi. Durata totale 9 secondi. L'area varia in base alle dimensioni dell'AoE.;Tus ataques envenenan a todos los enemigos cercanos, infligiendo daño cada 3 segundos. Duración total 9 segundos. El área varía con el tamaño de la AoE.;你的攻击会使附近所有敌人中毒，每 3 秒造成一次伤害。总持续时间为 9 秒。范围随 AoE 大小而缩放。;あなたの攻撃時に周囲の敵すべてに毒を与え、3秒ごとに状態異常ダメージを与えます。効果時間は合計9秒。大きさは効果範囲にスケールします。  ;공격이 주위의 모든 적을 중독시켜 3초마다 피해를 입힙니다. 총 지속시간은 9초입니다. 범위가 광역 공격의 크기에 따라 확장됩니다.;Os teus ataques envenenam todos os inimigos próximos, causando dano a cada 3 segundos. Duração total de 9 segundos. A área aumenta com o tamanho da área de efeito.;Twoje ataki zatruwają wszystkich pobliskich wrogów, zadając im obrażenia kondycyjne co 3 sek. Całkowity czas trwania 9 sek. Obszar skaluje się wraz z rozmiarem obszaru działania.;Ваши атаки отравляют всех ближайших врагов, нанося им урон от вашего состояния каждые 3 секунды. Общая продолжительность 9 секунд. Область действия зависит от размера АоЕ.;Saldırılarınız yakındaki tüm düşmanları zehirler ve her 3 saniyede bir durum hasarı verir. Toplam süre 9 saniyedir. Alan, etki alanı boyutuyla ölçeklenir.;Ваші атаки отруюють усіх ворогів поблизу, завдаючи шкоди вашому здоров'ю кожні 3 секунди. Загальна тривалість 9 секунд. Масштаби області з розміром AoE.
SKILL_ATK_METEOR_DESC;Your attacks have a chance to cast a meteor to a random area in your attack direction. Dealing damage and applying a knockback to enemies. Meteor size scales with your AoE size.;Deine Angriffe haben eine Chance, einen Meteor in eine zufällige Stelle deiner Angriffsrichtung zu rufen. Verursacht Schaden und stößt Gegner zurück. Meteorgröße skaliert mit deiner AoE-Größe.;Vos attaques ont une chance d’invoquer une météorite dans une zone aléatoire de la direction d’attaque. Inflige des dégâts et repousse les ennemis. La taille de la météorite dépend de votre AoE.;I tuoi attacchi hanno una probabilità di evocare una meteora in un’area casuale della direzione d’attacco. Infligge danni e respinge i nemici. Dimensione della meteora scala con l’AoE.;Tus ataques pueden lanzar un meteoro a una zona aleatoria en tu dirección de ataque. Hace daño y empuja a los enemigos. El tamaño del meteoro escala con el AoE.;攻击有几率在攻击方向的随机区域召唤流星。造成伤害并击退敌人。流星大小随范围提升。;あなたの攻撃時に攻撃方向のランダムな場所に隕石を落とす確率が付与されます。敵にダメージを与え、ノックバック効果を適用します。隕石の大きさは効果範囲にスケールします。;공격 시, 공격 방향의 임의 위치에 유성이 떨어질 수 있음. 적에게 피해 및 넉백. 유성 크기는 AoE에 따라 증가.;Seus ataques podem invocar um meteoro em área aleatória da direção do ataque. Causa dano e empurra inimigos. Tamanho do meteoro escala com o AoE.;Ataki mogą przywołać meteoryt w losowe miejsce w kierunku ataku. Zadaje obrażenia i odrzuca wrogów. Rozmiar meteorytu rośnie z AoE.;Атаки могут вызвать метеорит в случайной точке направления атаки. Наносит урон и отталкивает врагов. Размер метеора зависит от AoE.;Saldırıların, saldırı yönünde rastgele bir alana meteor düşürebilir. Hasar ve geri itme uygular. Meteor boyutu AoE ile artar.;Атаки можуть викликати метеор у випадковій точці в напрямку атаки. Завдає шкоди і відкидає ворогів. Розмір метеора залежить від AoE.
SKILL_HIT_METEOR_DESC;Your attacks have a chance to cast a meteor to a random area in your attack direction. Dealing damage and applying a knockback to enemies. Meteor size scales with your AoE size.;Deine Angriffe haben eine Chance, einen Meteor in eine zufällige Stelle deiner Angriffsrichtung zu rufen. Verursacht Schaden und stößt Gegner zurück. Meteorgröße skaliert mit deiner AoE-Größe.;Vos attaques ont une chance d’invoquer une météorite dans une zone aléatoire de la direction d’attaque. Inflige des dégâts et repousse les ennemis. La taille de la météorite dépend de votre AoE.;I tuoi attacchi hanno una probabilità di evocare una meteora in un’area casuale della direzione d’attacco. Infligge danni e respinge i nemici. Dimensione della meteora scala con l’AoE.;Tus ataques pueden lanzar un meteoro a una zona aleatoria en tu dirección de ataque. Hace daño y empuja a los enemigos. El tamaño del meteoro escala con el AoE.;攻击有几率在攻击方向的随机区域召唤流星。造成伤害并击退敌人。流星大小随范围提升。;あなたの攻撃時に攻撃方向のランダムな場所に隕石を落とす確率が付与されます。敵にダメージを与え、ノックバック効果を適用します。隕石の大きさは効果範囲にスケールします。;공격 시, 공격 방향의 임의 위치에 유성이 떨어질 수 있음. 적에게 피해 및 넉백. 유성 크기는 AoE에 따라 증가.;Seus ataques podem invocar um meteoro em área aleatória da direção do ataque. Causa dano e empurra inimigos. Tamanho do meteoro escala com o AoE.;Ataki mogą przywołać meteoryt w losowe miejsce w kierunku ataku. Zadaje obrażenia i odrzuca wrogów. Rozmiar meteorytu rośnie z AoE.;Атаки могут вызвать метеорит в случайной точке направления атаки. Наносит урон и отталкивает врагов. Размер метеора зависит от AoE.;Saldırıların, saldırı yönünde rastgele bir alana meteor düşürebilir. Hasar ve geri itme uygular. Meteor boyutu AoE ile artar.;Атаки можуть викликати метеор у випадковій точці в напрямку атаки. Завдає шкоди і відкидає ворогів. Розмір метеора залежить від AoE.
